transaction_id,account_id,transaction_date,transaction_type,amount,merchant_name,payment_mode,status,city,channel
TXN000000263,ACC0000485,2025-08-22,Debit,115609.03,Myntra,Cheque,Success,Hyderabad,Branch
TXN000000264,ACC0000406,2024-09-02,Debit,73046.72,Airtel,POS,Success,Ahmedabad,ATM
TXN000000265,ACC0000094,2024-05-16,Debit,68195.46,School Fees,RTGS,Success,Delhi,Web
TXN000000266,ACC0000473,2026-02-10,Debit,123049.91,Reliance Digital,UPI,Success,Hyderabad,Mobile
TXN000000267,ACC0001237,2024-06-17,Debit,128597.69,Insurance Premium,ATM,Pending,Hyderabad,ATM
TXN000000268,ACC0000830,2024-11-17,Debit,138436.47,Insurance Premium,NetBanking,Success,Delhi,Branch
TXN000000269,ACC0001066,2026-02-25,Debit,29442.78,Amazon,UPI,Failed,Chandigarh,Web
TXN000000270,ACC0000746,2025-01-08,Debit,65571.09,School Fees,IMPS,Success,Mumbai,POS
TXN000000271,ACC0000357,2025-11-16,Debit,51438.63,Myntra,RTGS,Failed,Lucknow,POS
TXN000000272,ACC0000542,2024-05-24,Debit,119997.9,Electricity Board,NetBanking,Success,Ahmedabad,Mobile
TXN000000273,ACC0000182,2024-07-19,Debit,100849.26,IRCTC,NEFT,Success,Chandigarh,Web
TXN000000274,ACC0000661,2024-03-25,Debit,120775.35,Swiggy,Cheque,Success,Kochi,POS
TXN000000275,ACC0000301,2024-11-09,Debit,121511.3,Jio,POS,Success,Chennai,Branch
TXN000000276,ACC0000774,2024-07-04,Debit,105024.97,Airtel,POS,Success,Delhi,Mobile
TXN000000277,ACC0001067,2025-06-29,Credit,115881.19,Netflix,NEFT,Success,Lucknow,Web
TXN000000278,ACC0001047,2024-05-27,Debit,103088.06,Flipkart,RTGS,Success,Chandigarh,POS
TXN000000279,ACC0000206,2026-05-07,Debit,32497.35,Myntra,ATM,Success,Kochi,Branch
TXN000000280,ACC0001018,2025-11-17,Debit,39062.61,Zomato,IMPS,Success,Delhi,Branch
TXN000000281,ACC0001356,2024-11-27,Debit,29789.02,Uber,UPI,Failed,Delhi,Web
TXN000000282,ACC0000908,2025-02-02,Credit,31098.47,Amazon,RTGS,Success,Lucknow,ATM
TXN000000283,ACC0000597,2026-01-19,Debit,72461.54,Amazon,NetBanking,Success,Lucknow,ATM
TXN000000284,ACC0000223,2025-04-21,Debit,35623.89,Jio,IMPS,Success,Pune,Mobile
TXN000000285,ACC0000990,2026-05-08,Debit,72442.91,BigBasket,NetBanking,Success,Delhi,ATM
TXN000000286,ACC0000302,2026-05-15,Credit,81862.74,Electricity Board,NetBanking,Success,Chandigarh,Branch
TXN000000287,ACC0000211,2024-08-15,Debit,122097.67,Flipkart,RTGS,Failed,Chandigarh,Web
TXN000000288,ACC0000793,2026-03-25,Debit,98168.48,Jio,ATM,Success,Lucknow,Branch
TXN000000289,ACC0000224,2024-02-07,Debit,12543.02,Netflix,RTGS,Success,Mumbai,ATM
TXN000000290,ACC0000513,2025-08-01,Debit,85390.72,Insurance Premium,UPI,Success,Bengaluru,Branch
TXN000000291,ACC0001356,2025-09-02,Debit,105789.87,Fuel Station,UPI,Success,Delhi,Branch
TXN000000292,ACC0001145,2025-07-11,Debit,28214.84,Zomato,NetBanking,Success,Mumbai,ATM
TXN000000293,ACC0000568,2024-09-09,Credit,144110.79,BigBasket,RTGS,Success,Jaipur,Web
TXN000000294,ACC0000699,2024-01-04,Debit,60259.29,Zomato,IMPS,Success,Ahmedabad,Mobile
TXN000000295,ACC0001128,2026-03-22,Debit,68351.56,Uber,UPI,Success,Ahmedabad,Web
TXN000000296,ACC0000408,2024-08-24,Debit,55240.18,Electricity Board,ATM,Success,Ahmedabad,Mobile
TXN000000297,ACC0000009,2026-04-02,Credit,67322.75,Netflix,NEFT,Success,Pune,Branch
TXN000000298,ACC0000773,2025-12-23,Debit,115734.67,Airtel,NEFT,Success,Bengaluru,Mobile
TXN000000299,ACC0000624,2024-03-31,Credit,121180.69,Zomato,RTGS,Success,Ahmedabad,Branch
TXN000000300,ACC0000753,2025-12-24,Debit,95236.16,Insurance Premium,UPI,Failed,Pune,POS
TXN000000301,ACC0000930,2024-03-24,Credit,139345.61,Insurance Premium,UPI,Success,Pune,ATM
TXN000000302,ACC0001025,2025-08-09,Debit,8594.74,Ola,NEFT,Success,Bhopal,ATM
TXN000000303,ACC0000010,2024-09-16,Credit,144478.29,School Fees,RTGS,Success,Chandigarh,POS
TXN000000304,ACC0001210,2025-01-29,Credit,35898.22,School Fees,ATM,Success,Kochi,ATM
TXN000000305,ACC0000827,2025-03-22,Debit,129857.13,Flipkart,UPI,Success,Hyderabad,Branch
TXN000000306,ACC0000665,2026-01-01,Debit,98425.46,Fuel Station,RTGS,Success,Chandigarh,ATM
TXN000000307,ACC0000485,2024-09-27,Credit,33908.45,Myntra,Cheque,Success,Lucknow,Branch
TXN000000308,ACC0000697,2025-07-09,Credit,98.33,Uber,UPI,Success,Bhopal,ATM
TXN000000309,ACC0000445,2024-12-18,Debit,81233.12,Jio,UPI,Success,Chennai,Web
TXN000000310,ACC0000991,2026-05-19,Credit,89173.01,Airtel,ATM,Success,Jaipur,Mobile
TXN000000311,ACC0000216,2025-08-12,Credit,72643.32,Insurance Premium,NetBanking,Success,Lucknow,Branch
TXN000000312,ACC0000594,2024-12-15,Debit,52696.44,Fuel Station,IMPS,Success,Lucknow,Web
TXN000000313,ACC0000341,2024-10-30,Credit,86513.45,Electricity Board,POS,Success,Chandigarh,Mobile
TXN000000314,ACC0000417,2024-09-21,Debit,91347.82,Jio,POS,Success,Mumbai,ATM
TXN000000315,ACC0000777,2024-07-05,Debit,109350.64,Myntra,NEFT,Success,Bengaluru,ATM
TXN000000316,ACC0001123,2025-03-29,Debit,93738.12,Fuel Station,Cheque,Success,Pune,ATM
TXN000000317,ACC0000084,2025-08-01,Debit,30807.83,Myntra,IMPS,Success,Lucknow,ATM
TXN000000318,ACC0001207,2026-02-16,Credit,111827.11,Fuel Station,NEFT,Success,Delhi,Mobile
TXN000000319,ACC0000897,2024-05-06,Debit,148253.98,Zomato,NetBanking,Success,Chandigarh,Mobile
TXN000000320,ACC0000834,2024-06-20,Debit,135155.88,Ola,RTGS,Success,Hyderabad,Web
TXN000000321,ACC0000107,2025-08-26,Debit,32390.49,DMart,ATM,Success,Mumbai,ATM
TXN000000322,ACC0000057,2025-01-21,Debit,142792.32,Uber,RTGS,Success,Mumbai,ATM
TXN000000323,ACC0001254,2024-12-15,Credit,19620.69,Fuel Station,NetBanking,Success,Bengaluru,POS
TXN000000324,ACC0000626,2024-09-05,Credit,75901.95,Insurance Premium,UPI,Success,Jaipur,Branch
TXN000000325,ACC0000520,2024-12-10,Debit,124212.8,Ola,Cheque,Success,Pune,Web
TXN000000326,ACC0000219,2026-02-10,Credit,86819.66,Electricity Board,UPI,Success,Pune,Branch
TXN000000327,ACC0000637,2024-01-07,Debit,79434.62,Netflix,RTGS,Pending,Jaipur,Branch
TXN000000328,ACC0000271,2025-05-06,Credit,120117.12,School Fees,NetBanking,Success,Chandigarh,ATM
TXN000000329,ACC0001115,2024-02-13,Credit,101826.4,DMart,IMPS,Success,Hyderabad,Mobile
TXN000000330,ACC0000985,2025-09-28,Credit,134905.06,Netflix,NetBanking,Pending,Hyderabad,POS
TXN000000331,ACC0001182,2025-04-28,Debit,81014.84,Electricity Board,Cheque,Success,Kochi,ATM
TXN000000332,ACC0000416,2024-09-14,Debit,104965.19,IRCTC,ATM,Success,Jaipur,Web
TXN000000333,ACC0001181,2025-11-13,Debit,71109.72,Jio,ATM,Success,Jaipur,Mobile
TXN000000334,ACC0000481,2025-07-24,Credit,27453.56,Electricity Board,UPI,Success,Mumbai,Branch
TXN000000335,ACC0000161,2025-05-14,Debit,26860.68,Ola,POS,Success,Bengaluru,Mobile
TXN000000336,ACC0000302,2025-11-02,Debit,109606.85,Amazon,NEFT,Success,Lucknow,Branch
TXN000000337,ACC0000610,2025-02-11,Credit,40775.07,Uber,Cheque,Success,Chandigarh,Mobile
TXN000000338,ACC0000114,2025-03-01,Debit,40395.57,Zomato,Cheque,Success,Bhopal,Mobile
TXN000000339,ACC0000201,2025-11-27,Credit,60892.78,Fuel Station,ATM,Success,Mumbai,Web
TXN000000340,ACC0000816,2026-02-24,Credit,80206.34,Netflix,ATM,Success,Hyderabad,Web
TXN000000341,ACC0000028,2025-05-20,Debit,55900.84,Zomato,RTGS,Success,Hyderabad,ATM
TXN000000342,ACC0001096,2024-02-20,Debit,1619.33,BigBasket,ATM,Success,Ahmedabad,Web
TXN000000343,ACC0000470,2024-10-01,Credit,72839.71,School Fees,POS,Success,Delhi,POS
TXN000000344,ACC0001299,2024-02-15,Debit,14393.28,Swiggy,NetBanking,Success,Lucknow,Web
TXN000000345,ACC0000057,2025-08-08,Debit,52592.11,Zomato,UPI,Success,Kochi,Web
TXN000000346,ACC0001126,2024-08-31,Debit,52957.1,DMart,IMPS,Pending,Lucknow,Mobile
TXN000000347,ACC0000551,2026-02-11,Debit,127656.95,Insurance Premium,POS,Success,Ahmedabad,Mobile
TXN000000348,ACC0000704,2025-01-15,Debit,140689.39,Netflix,NEFT,Success,Hyderabad,POS
TXN000000349,ACC0001323,2024-06-17,Debit,42399.24,Amazon,Cheque,Success,Lucknow,Branch
TXN000000350,ACC0000227,2024-07-06,Debit,144477.67,Ola,Cheque,Success,Ahmedabad,ATM
TXN000000351,ACC0000325,2024-03-22,Credit,51906.76,Electricity Board,RTGS,Success,Bengaluru,Branch
TXN000000352,ACC0001338,2026-03-21,Debit,146510.9,Insurance Premium,Cheque,Success,Chandigarh,ATM
TXN000000353,ACC0000945,2024-09-21,Debit,132286.18,Ola,RTGS,Success,Hyderabad,Branch
TXN000000354,ACC0000624,2025-05-22,Debit,69392.85,IRCTC,NetBanking,Success,Delhi,Branch
TXN000000355,ACC0000832,2024-08-16,Debit,127718.87,Electricity Board,UPI,Success,Ahmedabad,POS
TXN000000356,ACC0000097,2025-06-30,Debit,33997.84,Amazon,ATM,Success,Lucknow,POS
TXN000000357,ACC0000858,2026-01-08,Debit,93991.31,Flipkart,ATM,Success,Delhi,ATM
TXN000000358,ACC0000726,2024-05-10,Debit,71708.44,Ola,IMPS,Success,Bhopal,Web
TXN000000359,ACC0000258,2024-02-03,Credit,89105.21,DMart,NetBanking,Success,Hyderabad,Mobile
TXN000000360,ACC0001220,2024-10-01,Debit,107688.97,Flipkart,NEFT,Success,Bengaluru,ATM
TXN000000361,ACC0000496,2026-02-09,Credit,106626.13,Fuel Station,IMPS,Success,Jaipur,Branch
TXN000000362,ACC0000135,2024-12-02,Credit,144002.24,Myntra,UPI,Success,Chandigarh,Mobile
TXN000000363,ACC0001069,2026-03-27,Credit,137765.03,DMart,RTGS,Pending,Ahmedabad,POS
TXN000000364,ACC0000559,2024-06-10,Debit,45960.92,School Fees,RTGS,Success,Chandigarh,Branch
TXN000000365,ACC0001263,2025-12-11,Credit,62345.0,Insurance Premium,Cheque,Success,Delhi,Branch
TXN000000366,ACC0000511,2024-06-21,Debit,3030.87,IRCTC,NetBanking,Success,Bengaluru,Branch
TXN000000367,ACC0000953,2024-11-28,Debit,35479.83,Amazon,UPI,Success,Bengaluru,POS
TXN000000368,ACC0001153,2025-10-13,Credit,5738.44,Flipkart,NetBanking,Success,Lucknow,ATM
TXN000000369,ACC0000139,2024-11-04,Debit,96755.94,Zomato,Cheque,Success,Hyderabad,Branch
TXN000000370,ACC0000652,2026-01-01,Credit,140754.14,Ola,IMPS,Success,Delhi,ATM
TXN000000371,ACC0001269,2025-12-23,Debit,21584.06,Flipkart,NetBanking,Success,Pune,Branch
TXN000000372,ACC0001170,2024-08-24,Credit,29508.11,Jio,UPI,Success,Hyderabad,POS
TXN000000373,ACC0000376,2024-06-27,Debit,103349.0,Electricity Board,Cheque,Success,Hyderabad,Branch
TXN000000374,ACC0000936,2026-04-25,Credit,124093.96,Electricity Board,NEFT,Failed,Hyderabad,Mobile
TXN000000375,ACC0000986,2025-10-06,Credit,51091.02,Reliance Digital,UPI,Success,Hyderabad,ATM
TXN000000376,ACC0000636,2024-10-27,Credit,26848.07,Insurance Premium,ATM,Success,Ahmedabad,POS
TXN000000377,ACC0000767,2024-06-10,Credit,122848.82,Flipkart,RTGS,Success,Mumbai,Branch
TXN000000378,ACC0000149,2026-04-21,Credit,18870.75,Zomato,POS,Success,Mumbai,ATM
TXN000000379,ACC0000184,2025-07-01,Credit,53506.39,Insurance Premium,UPI,Success,Chennai,Mobile
TXN000000380,ACC0000560,2026-04-17,Credit,134309.38,Ola,POS,Success,Delhi,Mobile
TXN000000381,ACC0001216,2025-01-16,Debit,55731.79,BigBasket,IMPS,Success,Kochi,Mobile
TXN000000382,ACC0000996,2024-04-03,Debit,11351.39,DMart,POS,Failed,Pune,Web
TXN000000383,ACC0000636,2026-02-19,Debit,38126.56,BigBasket,Cheque,Success,Bhopal,ATM
TXN000000384,ACC0000644,2025-02-05,Credit,142411.61,Myntra,RTGS,Success,Kochi,Web
TXN000000385,ACC0000569,2026-03-13,Credit,2666.54,Myntra,NEFT,Success,Bengaluru,Mobile
TXN000000386,ACC0001375,2025-01-08,Debit,80490.19,Myntra,RTGS,Success,Mumbai,Mobile
TXN000000387,ACC0000939,2024-02-12,Debit,11019.97,Ola,IMPS,Success,Ahmedabad,POS
TXN000000388,ACC0001351,2025-11-14,Credit,121310.92,Myntra,Cheque,Success,Delhi,Branch
TXN000000389,ACC0000389,2025-03-08,Debit,103924.92,Amazon,UPI,Success,Ahmedabad,Mobile
TXN000000390,ACC0000224,2026-02-22,Credit,137473.27,Myntra,NEFT,Success,Bhopal,Web
TXN000000391,ACC0001229,2025-06-21,Credit,124667.15,Electricity Board,NEFT,Success,Hyderabad,Mobile
TXN000000392,ACC0000576,2025-11-03,Debit,134379.89,Swiggy,NetBanking,Failed,Kochi,POS
TXN000000393,ACC0000234,2025-12-25,Credit,76263.01,School Fees,POS,Success,Chandigarh,Branch
TXN000000394,ACC0000862,2024-12-24,Debit,6909.6,Flipkart,NetBanking,Success,Jaipur,POS
TXN000000395,ACC0001099,2024-06-29,Debit,57060.02,Electricity Board,UPI,Success,Bengaluru,ATM
TXN000000396,ACC0000321,2025-07-21,Debit,108614.17,Swiggy,ATM,Success,Chandigarh,Web
TXN000000397,ACC0000939,2024-01-19,Credit,63025.25,Fuel Station,RTGS,Success,Bhopal,Mobile
TXN000000398,ACC0001093,2025-09-10,Credit,115308.55,Fuel Station,POS,Success,Chennai,Branch
TXN000000399,ACC0000582,2025-04-17,Debit,30702.71,BigBasket,ATM,Success,Chennai,POS
TXN000000400,ACC0000073,2025-06-11,Debit,56868.78,Myntra,Cheque,Success,Kochi,Branch
TXN000000401,ACC0001007,2024-11-07,Debit,12645.96,Airtel,NetBanking,Success,Chandigarh,POS
TXN000000402,ACC0000749,2024-11-06,Debit,31123.87,DMart,NEFT,Success,Chandigarh,ATM
TXN000000403,ACC0000430,2026-01-07,Debit,22025.12,Flipkart,IMPS,Success,Pune,ATM
TXN000000404,ACC0000679,2026-02-28,Debit,32128.51,Insurance Premium,Cheque,Success,Hyderabad,Mobile
TXN000000405,ACC0001387,2025-12-05,Credit,56810.29,School Fees,Cheque,Success,Bengaluru,ATM
TXN000000406,ACC0000221,2025-11-20,Credit,82148.51,Zomato,UPI,Success,Bengaluru,Branch
TXN000000407,ACC0001362,2026-04-17,Credit,143092.76,Ola,POS,Success,Chandigarh,Mobile
TXN000000408,ACC0000701,2025-06-03,Credit,148883.22,Flipkart,RTGS,Success,Lucknow,ATM
TXN000000409,ACC0001293,2025-05-04,Debit,78088.24,Zomato,ATM,Success,Jaipur,Web
TXN000000410,ACC0000028,2024-10-15,Credit,119043.48,DMart,RTGS,Success,Mumbai,Mobile
TXN000000411,ACC0000062,2024-11-16,Debit,43692.9,IRCTC,ATM,Success,Hyderabad,Mobile
TXN000000412,ACC0001008,2024-04-18,Debit,107094.73,Fuel Station,NetBanking,Success,Chennai,ATM
TXN000000413,ACC0000794,2025-12-10,Credit,92898.63,Reliance Digital,POS,Success,Ahmedabad,ATM
TXN000000414,ACC0000322,2026-03-07,Credit,23322.67,Netflix,NetBanking,Success,Bengaluru,Web
TXN000000415,ACC0000512,2024-10-20,Credit,33706.99,Flipkart,POS,Success,Lucknow,ATM
TXN000000416,ACC0000210,2025-01-12,Credit,11867.94,Electricity Board,UPI,Success,Delhi,POS
TXN000000417,ACC0001289,2024-01-13,Credit,129315.5,Netflix,NEFT,Success,Jaipur,Mobile
TXN000000418,ACC0001111,2024-08-10,Debit,127477.62,Zomato,Cheque,Success,Chennai,Branch
TXN000000419,ACC0000996,2025-07-24,Debit,5095.14,Jio,RTGS,Success,Pune,Web
TXN000000420,ACC0000971,2025-07-18,Credit,48477.71,Ola,ATM,Success,Mumbai,Web
TXN000000421,ACC0000328,2025-07-22,Debit,38965.27,Zomato,ATM,Success,Jaipur,Web
TXN000000422,ACC0000145,2025-04-18,Credit,69250.34,BigBasket,ATM,Success,Hyderabad,Mobile
TXN000000423,ACC0000226,2024-06-05,Debit,4783.35,Jio,NetBanking,Success,Delhi,Branch
TXN000000424,ACC0000249,2025-08-10,Debit,37318.03,Myntra,UPI,Success,Mumbai,Branch
TXN000000425,ACC0000931,2025-05-28,Debit,118204.02,Swiggy,NEFT,Success,Ahmedabad,Web
TXN000000426,ACC0000646,2025-11-04,Debit,56785.84,Zomato,ATM,Success,Jaipur,POS
TXN000000427,ACC0001131,2024-03-05,Debit,31752.19,Flipkart,RTGS,Success,Chennai,Mobile
TXN000000428,ACC0000406,2024-04-23,Debit,77374.52,School Fees,NEFT,Success,Pune,Mobile
TXN000000429,ACC0000475,2025-03-31,Credit,95445.32,Amazon,ATM,Success,Mumbai,POS
TXN000000430,ACC0000740,2024-10-08,Credit,85900.07,Flipkart,NetBanking,Success,Chennai,POS
TXN000000431,ACC0000940,2024-07-21,Debit,10427.88,Swiggy,ATM,Success,Pune,ATM
TXN000000432,ACC0000557,2026-02-21,Credit,18815.23,Zomato,Cheque,Success,Lucknow,POS
TXN000000433,ACC0000551,2024-10-01,Debit,68276.34,Amazon,RTGS,Success,Lucknow,Branch
TXN000000434,ACC0000529,2025-06-21,Debit,87114.64,Fuel Station,UPI,Success,Hyderabad,Web
TXN000000435,ACC0001247,2026-02-04,Credit,34352.47,Ola,NEFT,Success,Chandigarh,ATM
TXN000000436,ACC0000616,2024-01-18,Credit,125026.68,DMart,IMPS,Success,Lucknow,Branch
TXN000000437,ACC0000479,2025-07-23,Debit,105438.32,Flipkart,POS,Success,Jaipur,Web
TXN000000438,ACC0000180,2024-01-28,Debit,5479.05,School Fees,NetBanking,Success,Chennai,ATM
TXN000000439,ACC0000194,2024-02-08,Credit,33917.62,Jio,ATM,Success,Chennai,ATM
TXN000000440,ACC0000596,2025-09-05,Debit,60030.86,Ola,NetBanking,Success,Chandigarh,POS
TXN000000441,ACC0001063,2025-06-13,Debit,76339.4,BigBasket,Cheque,Success,Chandigarh,Web
TXN000000442,ACC0000831,2024-02-24,Debit,3851.71,Fuel Station,Cheque,Success,Delhi,ATM
TXN000000443,ACC0000996,2024-08-15,Debit,114794.59,Insurance Premium,POS,Success,Chennai,POS
TXN000000444,ACC0000405,2024-02-07,Debit,122390.2,Fuel Station,NEFT,Success,Delhi,ATM
TXN000000445,ACC0000219,2026-05-02,Debit,113845.5,Flipkart,UPI,Success,Mumbai,Web
TXN000000446,ACC0000191,2026-04-09,Credit,44094.01,Airtel,POS,Success,Jaipur,ATM
TXN000000447,ACC0000573,2025-11-08,Credit,35032.36,Electricity Board,ATM,Success,Bhopal,ATM
TXN000000448,ACC0000702,2025-08-04,Credit,24305.7,Swiggy,Cheque,Success,Mumbai,Web
TXN000000449,ACC0000480,2026-02-14,Credit,136035.38,Flipkart,ATM,Success,Ahmedabad,POS
TXN000000450,ACC0000369,2024-12-22,Credit,60662.56,Reliance Digital,NetBanking,Success,Bhopal,POS
TXN000000451,ACC0000979,2024-04-16,Debit,68481.48,Fuel Station,RTGS,Pending,Chennai,ATM
TXN000000452,ACC0000317,2026-01-10,Credit,74321.72,Zomato,RTGS,Success,Kochi,Branch
TXN000000453,ACC0001078,2025-11-08,Credit,49468.94,DMart,IMPS,Success,Chandigarh,ATM
TXN000000454,ACC0001134,2025-12-19,Debit,13918.69,BigBasket,RTGS,Success,Hyderabad,Mobile
TXN000000455,ACC0000987,2024-02-04,Debit,58608.01,Myntra,UPI,Success,Kochi,Mobile
TXN000000456,ACC0000979,2025-04-18,Debit,123722.24,Zomato,NEFT,Failed,Delhi,ATM
TXN000000457,ACC0000280,2026-04-10,Credit,59010.56,School Fees,RTGS,Failed,Pune,Branch
TXN000000458,ACC0000806,2025-08-29,Credit,31333.46,School Fees,Cheque,Success,Chennai,Branch
TXN000000459,ACC0000739,2024-08-24,Debit,127050.91,DMart,ATM,Success,Lucknow,Mobile
TXN000000460,ACC0001108,2026-02-04,Debit,59660.04,Zomato,POS,Success,Ahmedabad,Mobile
TXN000000461,ACC0000675,2025-02-02,Credit,138591.29,Flipkart,UPI,Success,Delhi,Mobile
TXN000000462,ACC0001367,2026-04-17,Debit,8354.65,Netflix,NetBanking,Success,Delhi,POS
TXN000000463,ACC0000942,2024-09-15,Credit,38725.56,Electricity Board,NEFT,Success,Delhi,Web
TXN000000464,ACC0000003,2025-06-08,Credit,110993.05,Zomato,RTGS,Success,Chennai,ATM
TXN000000465,ACC0001174,2025-12-04,Debit,114636.1,School Fees,NetBanking,Success,Hyderabad,Web
TXN000000466,ACC0000151,2025-06-25,Credit,99813.31,Swiggy,Cheque,Success,Lucknow,Web
TXN000000467,ACC0001287,2025-01-06,Debit,128418.94,Netflix,NetBanking,Success,Bengaluru,Web
TXN000000468,ACC0000148,2024-05-19,Debit,79569.43,Zomato,UPI,Success,Delhi,POS
TXN000000469,ACC0000815,2025-01-28,Debit,18278.56,BigBasket,RTGS,Success,Bengaluru,Web
TXN000000470,ACC0000847,2025-10-04,Credit,17499.45,Myntra,RTGS,Success,Hyderabad,Branch
TXN000000471,ACC0001282,2026-05-17,Debit,9964.34,Fuel Station,NetBanking,Success,Hyderabad,Web
TXN000000472,ACC0000462,2025-12-31,Debit,99980.45,DMart,IMPS,Pending,Bengaluru,POS
TXN000000473,ACC0000306,2025-02-15,Debit,95277.94,Fuel Station,NEFT,Success,Ahmedabad,Web
TXN000000474,ACC0000945,2025-10-01,Debit,90771.76,Netflix,IMPS,Failed,Pune,Web
TXN000000475,ACC0001260,2024-11-04,Credit,38626.59,Electricity Board,ATM,Success,Hyderabad,ATM
TXN000000476,ACC0001111,2024-04-28,Debit,16989.19,BigBasket,ATM,Success,Hyderabad,Web
TXN000000477,ACC0000095,2025-12-25,Debit,3695.01,Electricity Board,UPI,Success,Lucknow,ATM
TXN000000478,ACC0000175,2024-12-22,Debit,47623.74,Flipkart,NetBanking,Success,Bengaluru,ATM
TXN000000479,ACC0001087,2024-06-24,Debit,91481.99,Airtel,NEFT,Success,Mumbai,Branch
TXN000000480,ACC0000800,2024-04-29,Debit,70220.91,Myntra,IMPS,Failed,Jaipur,ATM
TXN000000481,ACC0000047,2025-06-04,Credit,28579.76,Ola,NEFT,Success,Mumbai,Web
TXN000000482,ACC0001275,2025-08-26,Credit,98701.2,Insurance Premium,Cheque,Success,Bhopal,ATM
TXN000000483,ACC0001170,2025-05-15,Credit,124595.22,Netflix,POS,Success,Chandigarh,Web
TXN000000484,ACC0000522,2024-03-28,Debit,40451.38,BigBasket,NEFT,Success,Hyderabad,ATM
TXN000000485,ACC0000934,2025-03-11,Credit,106587.08,Zomato,POS,Success,Chandigarh,ATM
TXN000000486,ACC0000883,2025-07-22,Credit,24088.89,Ola,IMPS,Success,Mumbai,Mobile
TXN000000487,ACC0001113,2024-09-12,Credit,59718.52,Flipkart,IMPS,Success,Bengaluru,Branch
TXN000000488,ACC0001306,2024-08-16,Debit,76715.89,IRCTC,NEFT,Success,Lucknow,POS
TXN000000489,ACC0001075,2025-03-27,Credit,25806.14,DMart,NetBanking,Reversed,Chennai,POS
TXN000000490,ACC0000715,2024-05-16,Credit,450.27,Amazon,NEFT,Success,Mumbai,POS
TXN000000491,ACC0000605,2026-04-29,Credit,70520.55,BigBasket,NetBanking,Success,Bengaluru,ATM
TXN000000492,ACC0001256,2024-08-02,Debit,114316.77,Jio,POS,Success,Ahmedabad,Branch
TXN000000493,ACC0000724,2024-01-20,Credit,102680.46,Amazon,POS,Failed,Mumbai,POS
TXN000000494,ACC0000236,2026-02-26,Debit,103310.91,Uber,IMPS,Success,Bengaluru,Web
TXN000000495,ACC0000098,2025-04-07,Credit,62780.32,Zomato,IMPS,Success,Mumbai,Web
TXN000000496,ACC0001340,2024-07-13,Debit,472.94,Uber,IMPS,Success,Chandigarh,Branch
TXN000000497,ACC0000405,2024-07-28,Debit,49667.56,Swiggy,NetBanking,Success,Bengaluru,POS
TXN000000498,ACC0000062,2025-03-01,Debit,16822.99,Jio,RTGS,Success,Jaipur,POS
TXN000000499,ACC0000790,2025-11-23,Debit,70713.25,Ola,UPI,Success,Mumbai,Branch
TXN000000500,ACC0000766,2024-01-20,Credit,37945.51,Jio,NEFT,Success,Chennai,POS
TXN000000501,ACC0000951,2024-10-21,Credit,102881.85,Ola,POS,Success,Delhi,Branch
TXN000000502,ACC0001344,2024-05-26,Credit,61112.16,Myntra,IMPS,Success,Ahmedabad,Web
TXN000000503,ACC0000606,2024-11-21,Credit,53831.79,Amazon,NetBanking,Success,Bhopal,ATM
TXN000000504,ACC0000203,2024-05-05,Debit,115936.81,Netflix,IMPS,Success,Pune,Web
TXN000000505,ACC0000501,2026-03-23,Debit,20017.21,School Fees,UPI,Success,Kochi,Web
TXN000000506,ACC0000934,2024-08-28,Debit,95412.36,Airtel,ATM,Success,Bhopal,Branch
TXN000000507,ACC0001018,2024-12-14,Debit,26194.8,Reliance Digital,POS,Success,Delhi,Mobile
TXN000000508,ACC0000238,2026-04-16,Debit,116455.21,Netflix,POS,Success,Jaipur,Web
TXN000000509,ACC0000949,2025-07-05,Debit,81517.52,IRCTC,NetBanking,Success,Delhi,ATM
TXN000000510,ACC0000566,2024-08-31,Debit,2851.22,Amazon,ATM,Failed,Pune,POS
TXN000000511,ACC0001040,2025-04-27,Credit,113896.88,Swiggy,NetBanking,Success,Chennai,Web
TXN000000512,ACC0000365,2025-01-11,Debit,133936.39,Netflix,ATM,Success,Pune,POS
TXN000000513,ACC0000371,2024-12-27,Credit,110481.01,Myntra,Cheque,Success,Lucknow,POS
TXN000000514,ACC0001244,2025-11-27,Debit,13285.08,Reliance Digital,Cheque,Reversed,Kochi,Web
